	fc	p
	-2.783118674	0.41
	-1.522264127	0.01
	1.8161835709999998	0.58
	1.411598034	0.21
	-0.240556297	0.41
	-3.21164119	0.69
	-0.161156196	0.13
	0.14662397800000002	0.47
	-0.7331874509999999	0.69
	-1.183812614	0.13
	1.501207529	0.09
	-0.457478227	0.39
	0.882325259	0.58
	1.036657265	0.7
	-2.90295061	0.28
	-6.64385619	0.66
	0.41186491799999997	0.7
	-6.64385619	0.66
	-2.84195858	0.15
	-1.31553257	0.41
	-2.226624782	0.2
	-1.032569468	0.35
	2.7794909039999998	0.5
	-3.441447389	0.06
	-5.489292599	0.4
	-0.127085112	0.04
	-4.419764768	0.28
	-2.9525717	0.51
	2.59496982	0.66
	-1.741111848	0.23
	1.078594408	0.7
	-6.64385619	0.07
	-1.528308961	0.44
	4.591858132	0.46
	-1.933793796	0.93
	-0.46008182700000005	0.0
	-4.724845745	0.87
	1.089956591	0.98
	-3.0512635880000003	0.98
	-3.6877853419999997	0.34
	-0.245324543	0.77
	-0.9398076340000001	0.45
	-2.202025898	0.66
	-6.64385619	0.06
	-2.3823524259999997	0.4
	-3.405933826	0.48
	-4.2007981580000004	0.12
	-4.032992108999999	0.09
	2.9409630939999998	0.15
	-6.64385619	0.44
	-5.081278707	0.02
	-2.067389745	0.04
	3.189492472	0.28
	-6.64385619	0.91
	-2.909092795	0.67
	-6.64385619	0.51
	-0.5164493379999999	0.1
	1.737893744	0.34
	3.529158896	0.71
	1.0482075990000002	0.38
	-2.661472996	0.82
	-4.794724193	0.89
	-6.64385619	0.41
	0.532582506	0.01
	-3.6476435069999997	0.18
	1.161335976	0.79
	-4.357718471	0.25
	-6.64385619	0.59
	-2.004923783	0.65
	-3.268949901	0.78
	0.624403933	0.59
	-3.4338443219999997	0.21
	0.630930847	0.18
	-5.16589479	0.44
	1.337682852	0.09
	-0.601299695	0.13
	-3.518670752	0.23
	-0.22361419600000002	0.62
	-0.571305537	0.5
	-1.6887223690000002	0.8
	-2.7411169810000002	0.91
	-5.817652900000001	0.55
	0.63145312	0.53
	-1.587305971	0.19
	-1.104534584	0.89
	0.9881435340000001	0.09
	-0.146213826	0.25
	0.187399228	0.67
	-0.210479319	0.03
	-5.748121266	0.86
	-1.493558641	0.76
	-0.5417109179999999	0.52
	-0.9703940940000001	0.12
	-1.70699212	0.6
	-1.9169627630000001	0.67
	-6.64385619	0.35
	0.009256123	0.03
	1.837058352	0.28
	0.44713762700000004	0.02
	-0.20226951	0.32
	-4.170908975	0.4
	-1.3426674440000002	0.41
	5.371768665	0.94
	-0.870136494	0.26
	-3.1561912	0.93
	0.433759055	0.44
	2.67363943	0.24
	-6.64385619	0.96
	1.5519913269999999	0.23
	1.284253446	0.98
	0.46594316399999997	0.66
	0.550670187	0.7
	0.280231153	0.7
	-3.353697927	0.14
	-0.094210641	0.07
	2.604298074	0.84
	-1.383475779	0.52
	-4.088673271	0.04
	-0.753199513	0.56
	-0.36355100100000004	0.0
	1.657033674	0.88
	-1.478950856	0.42
	-0.372605354	0.86
	0.214118947	0.83
	3.1015289289999997	0.72
	-4.554358012	0.34
	-6.64385619	0.75
	-4.605848275	0.78
	1.225253639	0.78
	-3.981689318	0.2
	-6.64385619	0.05
	-0.823120869	0.03
	2.529800642	0.38
	-4.722068711	0.17
	-1.45911947	0.69
	-6.64385619	0.56
	-0.222388471	0.37
	-0.10839023199999999	0.29
	-0.020229636999999998	0.11
	-6.64385619	0.9
	2.77721196	0.02
	1.8210925999999998	0.09
	-0.91764697	0.78
	0.150245139	0.51
	-6.64385619	0.52
	-1.6795868269999998	0.25
	3.3444337510000004	0.85
	4.680664631	0.49
	1.430669014	0.16
	-2.642259483	0.71
	-3.9643774730000003	0.22
	2.299618026	0.27
	-1.814798165	0.0
	-4.862195557	0.92
	-2.237795139	0.17
	-1.2078955059999998	0.77
	1.4689883430000001	0.73
	-5.317013651	0.87
	2.987876262	0.49
	1.897632701	0.15
	-4.79382442	0.56
	-1.165088173	0.73
	-0.7844085820000001	0.68
	-6.64385619	0.92
	-2.141538355	0.0
	-4.144233077	0.73
	-4.204687758	0.3
	-0.9566030109999999	0.7
	-6.64385619	0.75
	-6.64385619	0.73
	1.400482021	0.02
	-4.131321982	0.48
	3.603107135	0.85
	3.411573415	0.29
	-3.335968663	0.45
	1.601094704	0.66
	-1.04849995	0.53
	2.87860236	0.59
	0.654047865	0.38
	-0.893474923	0.05
	-0.9443684000000001	0.75
	-4.6702822280000005	0.62
	-0.185471882	0.17
	-1.384680457	0.96
	-2.024075151	0.03
	-5.043202984	0.61
	-2.5434170380000003	0.04
	-2.470776606	0.85
	-0.6204124360000001	0.5
	-2.764150837	0.7
	-1.95376949	0.85
	-4.93949659	0.5
	-2.8347530080000003	0.0
	-3.4633899980000002	1.0
	-6.64385619	0.15
	-1.468779514	0.56
	-3.928877085	0.19
	2.634235526	0.02
	1.179807029	0.84
	-4.662419865	0.86
	2.346299422	0.83
	0.24326	0.27
	-1.6536959130000002	0.71
	-2.668638215	0.19
	-2.192532543	0.74
	4.328918436	0.82
	0.7329831659999999	0.05
	-4.268166409	0.74
	-4.628044367	0.31
	-0.684597452	0.32
	-4.252676674	1.0
	2.5674506530000003	0.39
	2.850914032	0.32
	-2.755713575	0.56
	-0.135264786	0.39
	-6.64385619	0.74
	0.9750511629999999	0.38
	-0.159894246	0.69
	-1.574807606	0.06
	0.798007832	0.82
	-1.322619229	0.56
	-4.268166409	0.26
	-1.9161850130000002	0.03
	0.8491843179999999	0.74
	1.072657584	0.99
	-2.7740497960000003	0.7
	1.359808965	0.99
	-1.330496544	0.16
	-0.895642948	0.73
	-1.831565156	0.86
	2.604852298	0.08
	0.648753612	0.9
	1.173419285	0.72
	0.507225502	0.95
	-2.211451248	0.49
	1.629211556	0.89
	-3.729924458	0.45
	-1.760573509	0.08
	-5.035341303	0.35
	1.423133358	0.38
	2.469532414	0.09
	4.389419107	0.19
	2.136372637	0.13
	0.745330988	0.46
	0.067198167	0.97
	-2.1942328140000003	0.94
	1.102607818	0.21
	-1.305530788	0.0
	-3.05420094	0.21
	-1.242847026	0.96
	-6.64385619	0.36
	-6.64385619	0.54
	-4.007132606	0.15
	3.527724402	0.62
	-4.8473806680000004	0.64
	0.8074150179999999	0.02
	-6.64385619	0.73
	-6.64385619	0.13
	-2.025156819	0.0
	-6.64385619	0.18
	-6.64385619	0.78
	-4.21555515	0.99
	1.9111302959999998	0.0
	-4.027724751	0.14
	1.2803528240000002	0.42
	-2.0443890330000003	0.97
	-6.64385619	0.62
	-3.457655828	0.62
	0.132007454	0.67
	-0.5004446779999999	0.57
	-4.299993571	0.03
	-6.64385619	0.66
	-6.64385619	0.69
	-6.64385619	0.79
	-6.64385619	0.79
	-0.396903344	0.05
	-1.6496160080000002	0.88
	-3.04151993	0.81
	-5.026061082	0.5
	1.567459669	0.59
	1.196389523	0.88
	1.7884086719999999	0.41
	-2.835372258	0.22
	-2.985646216	0.34
	-2.0624709969999997	0.97
	-1.32916709	0.71
	-1.5169246440000002	0.44
	-3.8468292610000003	0.17
	-1.2800609109999999	0.63
	2.082424701	0.27
	1.969434584	0.55
	-2.488929127	0.28
	2.474653094	0.4
	0.835536105	0.88
	-3.66334603	0.79
	1.5073004730000001	0.71
	3.4328669460000003	0.61
	1.427625184	0.24
	2.167982613	0.08
	-1.221982764	0.76
	-4.588251488	0.34
	-2.8111797810000003	0.72
	-1.0298595720000001	0.68
	-0.070582125	0.55
	-1.60370432	0.82
	1.899995081	0.73
	3.493939821	0.11
	1.820948746	0.65
	0.284214645	0.25
	-3.7520086580000003	0.04
	-6.64385619	0.95
	0.35777481299999997	0.54
	1.087147525	0.24
	-3.1224081189999997	0.22
	0.057596325999999996	0.69
	2.1109808880000003	0.33
	0.304084527	0.13
	-3.4478420589999996	0.42
	-4.354025882	0.38
	-3.372030169	0.47
	-5.414309665	0.96
	-6.64385619	0.36
	0.5928828620000001	0.8
	-1.018412488	0.77
	-2.581837351	0.72
	0.7032289359999999	0.07
	4.789302317	0.05
	-6.64385619	0.76
	-6.64385619	0.94
	-6.64385619	0.35
	-0.44043609100000003	0.0
	-4.1977623610000006	0.58
	-6.64385619	0.82
	-3.412526302	0.56
	-3.646913435	0.03
	0.402287525	0.87
	-3.439989124	0.16
	0.423324209	0.21
	-3.670042866	1.0
	-1.294492211	0.49
	-6.64385619	0.07
	0.257150424	0.77
	0.882439328	0.04
	-1.398246874	0.65
	1.660727623	0.21
	-1.888653617	0.87
	-6.64385619	0.42
	-4.891217209	0.13
	-3.2897801889999996	0.74
	-1.2078955059999998	0.47
	2.658444343	0.51
	-3.4338443219999997	0.6
	-1.416754495	0.06
	-0.709971127	0.06
	0.134857583	0.89
	-0.19483579199999998	0.29
	-2.9907547589999997	0.44
	-0.711684477	0.88
	-1.5345494640000001	0.92
	-1.055772295	0.41
	1.685991015	0.99
	1.4432270919999999	0.29
	-6.64385619	0.67
	-0.478873175	0.63
	1.258831212	0.67
	-0.286571507	0.97
	-0.201818142	0.1
	-2.734370013	0.35
	2.905998228	1.0
	5.570600026	0.67
	-0.41515027200000004	0.98
	1.6863743340000001	0.68
	-0.205235444	0.04
	-0.6736724940000001	0.58
	-0.413605105	0.22
	2.286747079	0.29
	-1.063622639	0.36
	-3.429965164	0.4
	-2.247349055	0.86
	-4.58307628	0.55
	-3.672900694	0.65
	-1.46017662	0.59
	2.0409426369999997	0.57
	0.048260584	0.11
	-4.759349691000001	0.34
	0.9288618470000001	0.84
	-6.64385619	0.35
	1.136008877	0.98
	-4.291344527	0.89
	-2.0781472130000003	0.59
	0.907652252	0.59
	-0.508758553	0.49
	1.3369829309999999	0.67
	1.561751146	0.98
	-2.491366348	0.35
	-0.8690854109999999	0.76
	-0.27146092	0.55
	-0.089923614	0.41
	2.1870451490000002	0.25
	-3.103195417	0.28
	-4.2575947	0.84
	-6.64385619	0.64
	-2.5524786180000003	0.68
	-2.087923179	0.1
	-0.017132071999999998	0.2
	-1.228511149	0.7
	-6.64385619	0.16
	-6.64385619	0.29
	1.608887299	0.79
	-0.901305134	0.39
	0.433759055	0.34
	3.596322593	0.01
	0.891046475	0.66
	-0.322885262	0.85
	-2.650796417	0.22
	-3.386693943	0.21
	-6.64385619	0.45
	-1.557249635	0.87
	-2.077404914	0.91
	-5.510281453999999	0.22
	-1.720913224	0.3
	-3.00090863	0.72
	-1.9558049640000001	0.85
	-0.737315664	0.28
	-6.64385619	0.53
	0.6967804679999999	0.19
	0.096361208	0.99
	-0.307641379	0.68
	1.061036367	0.23
	0.9680891209999999	0.34
	1.792529889	0.66
	0.108160125	0.48
	0.18616122300000001	0.35
	2.046440531	0.64
	4.000708436	0.58
	-1.0857971359999998	0.1
	4.1414376630000005	0.76
	-4.931971974	0.8
	0.695137607	0.62
	-0.663949638	0.51
	-0.10172280199999999	0.7
	-0.853223112	0.91
	2.539690414	0.68
	1.493758884	0.8
	-0.875921336	0.01
	-6.64385619	0.63
	0.5699092020000001	0.09
	-1.9806010859999998	0.59
	1.448494544	0.72
	-4.838911353	0.09
	1.460327607	0.95
	-1.4391945519999998	0.46
	-2.657320765	1.0
	-0.92977842	0.4
	0.221890273	0.7
	1.8688535530000001	0.9
	-3.21164119	0.23
	1.125409656	0.12
	-1.749992885	0.34
	-2.088495997	0.63
	0.42494683299999997	0.95
	-4.283255016	0.26
	-6.64385619	0.26
	2.67352294	0.35
	-0.45122359	0.43
	0.402287525	0.57
	2.507912937	0.3
	1.8576737369999998	0.81
	2.572572804	0.95
	0.8352064990000001	0.31
	-0.12665651	0.2
	-6.64385619	0.25
	-0.286571507	0.76
	0.757936169	0.4
	1.15958558	0.81
	1.382611265	0.46
	-6.64385619	0.86
	-2.7765754960000004	0.58
	-2.286732152	0.01
	2.5730479330000002	0.61
	2.0217182119999997	0.9
	-1.20445818	0.77
	3.1200241839999996	0.75
	0.302149433	0.12
	-4.8299210939999995	0.14
	8.42245824	0.06
	-1.4856898719999998	0.39
	-6.197351347000001	0.6
	0.9231463109999999	0.21
	-3.498874606	0.27
	-2.404650742	0.07
	0.786654167	0.09
	0.8193990940000001	0.27
	2.804896761	0.76
	-0.026761737	0.85
	-0.317948762	0.16
	-6.64385619	0.16
	-1.42380666	0.26
	-2.2512271580000003	0.78
	-5.4460654989999995	0.05
	-0.399621591	0.44
	-2.067002869	0.62
	-4.2596366130000005	0.59
	-0.502718605	0.13
	-0.579837425	0.54
	0.5828464329999999	0.65
	0.881715585	0.37
	-6.64385619	0.08
	-2.178162927	0.41
	-0.09490282900000001	0.48
	-3.526007082	0.7
	-0.321934518	0.07
	-2.053545606	0.29
	-0.478713522	0.89
	0.35772024	0.24
	0.5589105320000001	0.65
	-3.489182809	0.31
	-1.3515944069999999	0.96
	1.663488309	0.07
	-1.425212739	0.7
	0.467149273	0.47
	-4.04315819	0.39
	1.60738229	0.33
	-6.64385619	0.49
	0.413223465	0.08
	-3.0628342930000003	0.56
	-1.03961328	1.0
	-6.64385619	0.11
	-2.5896022469999997	0.32
	-0.068232023	0.53
	1.80705128	0.17
	-1.3842066119999998	0.81
	1.1634095340000001	0.31
	-2.382867381	0.04
	0.937550914	0.2
	0.7055569620000001	0.36
	-0.340019319	0.11
	0.916297412	0.04
	-0.784075402	0.36
	-0.334831948	0.25
	-0.7357433659999999	0.11
	-3.336606471	0.87
	-2.090556091	0.72
	-3.3562089989999997	0.55
	0.554982647	0.82
	-3.539737555	0.29
	0.323046632	0.2
	0.209236845	0.76
	-2.313792731	0.68
	-1.257218384	0.66
	-1.5345494640000001	0.18
	-0.482659609	0.82
	-2.815821947	0.63
	0.455133975	0.22
	-3.870919313	0.87
	0.176647065	0.84
	-0.99466997	0.65
	-1.173856117	0.15
	2.292968501	0.12
	-6.64385619	0.11
	-2.034852437	0.5
	-0.225131475	0.15
	-0.167971227	0.64
	-1.868215786	0.94
	-6.64385619	0.96
	3.6176150060000003	0.19
	-2.713455498	0.26
	-2.124092858	0.33
	-0.094379282	0.7
	2.947553107	0.86
	0.559364845	0.31
	3.36883127	0.51
	-0.17408356100000003	0.68
	-1.995085789	0.14
	3.1950309139999997	0.77
	2.4380869769999998	0.24
	-1.42380666	0.39
	-3.60853287	0.76
	-0.546957887	0.46
	-1.738882425	0.14
	-1.62487525	0.17
	-4.803964126	0.57
	-6.64385619	0.86
	1.899735815	0.84
	0.191601025	0.34
	-3.079246364	0.71
	-2.463789463	0.47
	-0.878516686	0.17
	0.430020148	0.61
	1.367521445	0.06
	1.82975824	0.15
	-0.23791861600000003	0.28
	-0.9545424290000001	0.81
	2.092946413	0.1
	3.775267997	0.89
	-2.170732651	0.68
	3.824828438	0.16
	4.985457524	0.56
	-1.7841668430000002	0.11
	-3.079246364	0.59
	2.987032745	0.45
	-6.64385619	0.32
	-2.493978982	0.97
	-3.482675983	0.37
	1.713882234	0.32
	-1.560756959	0.23
	-0.6068915020000001	0.56
	-0.985859754	0.08
	-6.64385619	0.92
	-3.240336959	0.07
	1.655843722	0.65
	0.8473351090000001	0.42
	0.818757395	0.0
	-1.8138092080000001	0.18
	-6.64385619	0.32
	3.09674813	0.36
	3.421457147	0.17
	-0.828225793	0.16
	-2.8590842519999997	0.78
	-6.64385619	0.76
	0.750158249	0.83
	-1.726071731	0.0
	-1.582610844	0.24
	-2.289645959	0.53
	-2.7394475380000003	0.13
	7.940865447999999	0.39
	-0.34723666700000005	0.44
	-2.024075151	0.25
	-0.623632682	0.28
	-6.64385619	0.61
	-2.533644395	0.33
	-2.743339474	0.71
	-0.0838601	0.91
	2.132336654	0.01
	0.980489646	0.86
	0.963755019	0.29
	-4.394583964	0.11
	2.736663138	0.28
	-1.082995933	0.98
	-0.7179630370000001	0.52
	-2.825687266	0.15
	0.757581217	0.32
	-2.215748727	0.35
	0.621389616	0.43
	-0.7142505659999999	0.48
	0.788840103	0.45
	1.111717033	0.09
	0.7284212729999999	0.31
	0.36769571700000003	0.99
	0.8458019040000001	0.91
	-0.98928036	0.61
	0.144365444	0.45
	0.482312588	0.88
	-0.797096155	1.0
	-6.64385619	0.67
	-2.142599	0.73
	-6.64385619	0.88
	-1.66434756	0.65
	2.63004674	0.28
	-2.94730216	0.11
	-2.006647773	0.66
	-6.64385619	0.62
	2.316036378	0.27
	-1.8583728940000002	0.23
	-0.624026913	0.58
	1.271742775	0.33
	2.51208409	0.86
	1.362282994	0.89
	-6.64385619	0.74
	-6.64385619	0.57
	-1.631836219	0.63
	-4.925517551	0.71
	-6.64385619	0.12
	-1.572917335	0.45
	-6.64385619	0.96
	-2.25940195	0.61
	-3.5619985219999997	0.69
	1.349143769	0.02
	2.65328566	0.08
	-4.388895367	0.92
	3.220944411	0.33
	1.179807029	0.41
	3.0197728489999998	0.73
	-2.656488689	0.36
	-2.594604849	0.4
	-1.014128216	0.64
	4.089902122	1.0
	0.693374576	0.38
	-3.9277482860000004	0.91
	-4.057224851	0.43
	-0.915614721	0.92
	0.612963282	0.95
	2.134947993	0.34
	-0.142761172	0.8
	-0.10437370900000001	0.45
	1.955026277	0.19
	-0.00133259	0.94
	2.36993395	0.37
	4.041935522	1.0
	2.377103129	0.15
	3.4027656910000004	0.82
	-2.659813731	0.25
	1.2458225920000001	0.62
	-1.056072207	0.23
	-0.200192017	0.58
	1.185160417	0.36
	-0.584260613	0.0
	2.071703592	0.14
	0.560513554	0.22
	1.86770199	0.22
	-6.64385619	0.39
	-6.64385619	0.66
	0.912211483	0.65
	-6.64385619	0.76
	0.463534011	0.21
	-0.047941301	0.53
	-0.616905642	0.67
	-3.060930158	0.04
	2.3962374790000003	0.85
	1.267955648	0.36
	-0.07359795	0.06
	1.57488268	0.23
	0.824638538	0.46
	-2.59975372	0.53
	-0.9398076340000001	1.0
	-6.64385619	0.48
	-6.64385619	0.43
	-5.845430541	0.87
	1.150476641	0.64
	-2.124928838	0.39
	-3.483800475	0.14
	-2.493348831	0.94
	-1.580462698	0.53
	-0.482104904	0.5
	0.37452917700000005	0.45
	-1.25959908	0.83
	-0.700509939	0.88
	-4.7121934560000005	0.52
	0.172859211	0.52
	2.196735739	0.01
	-6.64385619	0.01
	-1.834893595	0.46
	-4.718132501	0.73
	-6.64385619	0.87
	1.709513338	0.13
	-6.64385619	0.41
	-6.64385619	0.51
	-2.139060199	0.02
	-2.399239067	0.31
	-5.153243525	0.07
	-3.061331275	0.1
	-6.64385619	0.46
	5.398835487	0.23
	-6.64385619	0.79
	2.170676973	0.75
	-1.242532932	0.3
	-1.7733573669999998	0.01
	1.473552219	0.29
	0.017184836999999998	0.39
	-0.961226586	0.62
	-4.2049752719999995	0.68
	-1.094423226	0.8
	-2.30871595	0.87
	-3.034160907	0.21
	-1.4621272619999999	0.64
	-2.212859242	0.8
	-3.60676831	0.7
	2.297367346	0.26
	-4.725823686	0.9
	3.531131499	0.91
	2.3912080159999998	0.51
	2.937027745	0.66
	2.3456172840000002	0.19
	-0.017083428	0.98
	0.12851463300000002	0.69
	0.27556874800000003	0.62
	4.365915106	0.12
	1.4865094509999999	0.41
	-4.0818758	0.31
	1.676782189	0.4
	0.41579209999999994	0.66
	-0.048308042	0.15
	-6.64385619	0.03
	2.326307161	0.09
	-1.216103297	0.4
	2.377078937	0.29
	-6.64385619	0.97
	-1.892241756	0.62
	-1.439889903	0.43
	-6.64385619	0.3
	0.433759055	0.99
	-0.843618202	0.13
	-1.3937457819999999	0.43
	-6.64385619	0.03
	0.00585319	0.14
	-0.278455192	0.95
	-1.8542833109999999	0.8
	-1.2822464340000002	0.05
	-3.56827969	0.41
	-1.703389105	0.35
	1.811854876	0.52
	-2.375984491	0.66
	-3.661713583	0.54
	1.698861166	0.96
	0.932073595	0.07
	-0.602198652	0.49
	-5.186647379	0.03
	-4.800548633	0.43
	-4.541519737	0.92
	-2.094532852	0.12
	1.353005148	0.88
	-0.484322408	0.74
	-0.46712449100000003	0.08
	-0.28018074800000003	0.63
	1.682940486	0.5
	0.671836388	0.55
	1.118790586	0.11
	1.597738094	0.8
	-1.795681971	0.49
	-0.784314883	0.66
	-1.8836540940000002	0.2
	2.812963032	0.42
	-0.988817417	0.2
	-6.64385619	0.54
	-6.64385619	0.24
	-4.247733861	0.72
	-3.799524843	0.27
	1.210645362	0.63
	-0.531705483	0.62
	-0.662011033	1.0
	0.998757783	0.77
	-2.539111011	0.07
	-4.082849634	0.72
	2.91315328	0.74
	-3.862148743	0.61
	3.031231454	0.03
	-3.16616403	0.89
	-0.032323902	0.22
	-2.9040903460000003	0.18
	-6.64385619	0.06
	-1.695808646	0.64
	-0.6866492190000001	0.09
	-0.749689084	0.4
	-6.64385619	0.22
	-0.437134907	0.46
	3.303938278	0.1
	0.277586697	0.56
	-3.828402175	0.83
	1.782934745	0.13
	1.156103988	0.79
	-1.3593580980000002	0.06
	-2.59684965	0.39
	0.765759657	0.31
	1.434153258	0.42
	-6.64385619	0.81
	-6.64385619	0.65
	-5.441509869	0.67
	-2.1499294680000003	0.68
	1.154112636	0.81
	-0.628341088	0.21
	-1.8916444	0.03
	-3.6206835330000002	0.91
	1.190378381	0.56
	-2.898762605	0.68
	-6.64385619	0.44
	-6.64385619	0.16
	0.602496823	0.41
	0.28647470399999997	0.14
	7.116629532999999	0.53
	-1.755598749	0.47
	-6.64385619	0.08
	-2.417413718	0.42
	-4.559628712	0.98
	2.568788798	0.26
	-4.596241997	1.0
	1.350245726	0.25
	2.200571814	0.9
	1.443001424	0.31
	1.47314189	0.39
	-1.07672075	0.62
	1.101452104	0.35
	-1.695808646	0.07
	-6.64385619	0.7
	-6.64385619	0.94
	2.373358226	0.64
	-0.602198652	0.5
	-2.53429104	0.98
	-6.64385619	0.08
	-2.6261657659999997	0.39
	0.11576979	0.47
	-1.3996794590000001	0.56
	3.4798769110000003	0.01
	1.12255771	0.98
	-3.638360638	0.33
	1.9464450819999999	0.6
	-3.396277758	0.51
	-2.157893639	0.32
	3.198492714	0.94
	-2.36419932	0.46
	0.201989817	0.54
	1.220655738	0.01
	-0.705248546	0.63
	0.412225804	0.03
	2.027663364	0.58
	-4.360662263	0.34
	0.174041828	0.35
	-3.69829673	0.19
	-6.64385619	0.66
	-6.64385619	0.36
	-2.022450998	1.0
	-3.440864303	0.3
	-1.06069503	0.38
	-6.64385619	0.65
	-0.647296046	0.02
	-2.8194848360000004	0.95
	-4.382454407	0.7
	0.750521555	0.15
	-1.892241756	0.22
	1.9014805369999999	0.34
	-6.64385619	0.74
	-0.647806046	0.02
	-1.098278981	0.03
	-0.18866519699999998	0.72
	-6.64385619	0.72
	-0.638850131	0.05
	-0.561082518	0.24
	-0.12457628300000001	0.72
	0.314078323	0.21
	2.361700446	0.7
	2.3461897919999997	0.77
	-6.64385619	0.27
	2.207155014	0.28
	-0.145872951	0.26
	2.7070411830000003	0.15
	-0.357673444	0.71
	2.45645759	0.01
	-2.588975543	0.73
	-4.262488154	0.22
	-2.5434170380000003	0.03
	0.895933938	0.0
	0.591668381	0.57
	0.540356525	0.11
	3.650607134	0.65
	-1.7664888230000002	0.72
	1.9961683319999999	0.03
	-0.6736724940000001	0.58
	-1.092665188	0.29
	1.033713367	0.16
	0.976776043	0.02
	-2.472507309	0.2
	-0.577047831	0.69
	-2.00335458	0.86
	-3.4313268630000002	0.26
	2.962265724	0.03
	-0.94335619	0.3
	-2.640250747	0.22
	1.0447796440000001	0.08
	-0.880082365	0.44
	-3.932818452	0.52
	-1.49132503	0.05
	-4.194281503	0.61
	1.7238457569999999	0.6
	-3.61280678	0.28
	0.86525166	0.6
	0.19958924100000003	0.6
	-1.27379734	0.28
	-3.5899941889999996	0.21
	-0.738899842	0.15
	0.367240136	0.36
	0.849670702	0.97
	0.095567518	0.89
	-2.557885003	0.37
	-1.065002971	0.68
	-2.726349564	0.51
	-6.64385619	0.87
	-6.64385619	0.09
	0.63487003	0.06
	2.673921425	0.12
	2.7184574639999997	0.86
	0.510020731	0.33
	-1.3030189159999999	0.06
	0.21754648399999998	0.69
	-2.082037482	0.61
	0.68117628	0.43
	-2.019739661	0.51
	1.745323631	0.96
	-0.266341607	0.23
	-2.001980009	0.2
	-2.718221255	0.43
	-0.142240324	0.69
	-3.401719124	0.32
	1.48658268	0.51
	-0.003646368	0.1
	-0.59165586	0.48
	-3.311472766	0.94
	-1.047443602	0.34
	-4.220095487	0.48
	0.720570237	0.16
	-6.64385619	0.25
	-0.21624466899999997	0.16
	-3.9209501810000003	0.2
	-0.00133259	0.34
	0.768089322	0.25
	-1.018564198	0.04
	-0.366511397	0.96
	-1.9996858990000002	0.99
	-2.4712255290000003	0.08
	-1.530652502	0.54
	-1.729388544	0.53
	-4.351803438	0.05
	-3.655482029	0.25
	-2.21847619	0.93
	-4.011313554	0.74
	-2.806248024	0.94
	0.0404101	0.39
	-2.87411219	0.15
	-1.9900997630000001	0.72
	-3.132595781	1.0
	-6.64385619	0.68
	-0.364454615	0.01
	-0.705248546	0.1
	3.130718046	0.51
	-5.163701801	0.37
	4.834477456	0.5
	-2.30303563	0.85
	2.317736565	0.98
	1.398272983	0.08
	3.090021461	0.39
	3.6258985580000003	0.95
	-6.64385619	0.43
	-0.753468838	0.03
	0.026950227	0.26
	-1.317005163	0.81
	0.26101601399999996	0.92
	-1.45027791	0.88
	-0.639880066	0.29
	1.3457645790000001	0.64
	-0.027841402999999997	0.69
	-4.8884227760000005	0.32
	1.795167236	0.39
	-6.4260732	0.06
	2.532602914	0.19
	1.260025555	0.68
	1.2738119509999999	0.64
	2.251661694	0.6
	-1.286296064	0.52
	-1.530652502	0.43
	-0.46712449100000003	0.6
	-0.853223112	0.46
	1.7225448509999999	0.12
	2.974422226	0.87
	3.140542075	0.88
	3.676554509	0.99
	2.07033402	0.26
	3.109209654	0.49
	-0.7879021759999999	0.39
	-6.64385619	0.11
	-4.741317368	0.23
	-6.64385619	0.53
	-1.306367058	0.37
	-3.1502795060000004	0.21
	2.794353575	0.49
	1.9780851130000001	0.42
	-0.426109354	0.42
	-1.736133453	0.04
	0.389279239	0.74
	1.183092127	0.08
	-2.942672812	0.69
	-0.368552867	0.09
	-4.538129623000001	0.53
	3.32642662	0.04
	-2.445468716	0.51
	-6.64385619	0.93
	-2.378742021	0.95
	-2.700122328	0.62
	3.3858359910000004	0.59
	-6.64385619	0.59
	-4.498136045	0.55
	0.632220759	0.66
	-1.763205743	0.52
	-1.812495468	0.4
	2.573940166	0.15
	-3.7024736110000003	0.06
	-1.8144146559999998	0.81
	1.310834911	0.02
	-4.4065592019999995	0.62
	-2.506985549	0.74
	-6.64385619	0.47
	-0.34740630200000006	0.0
	-3.89797103	0.38
	-6.64385619	0.9
	-2.4353370869999997	0.73
	-6.041581721	0.2
	-4.984910352	0.47
	1.28297745	0.34
	-2.551274098	0.83
	-2.9199377269999998	0.63
	1.5471747059999998	0.06
	-1.345841733	0.59
	-4.396708358	0.08
	-0.43105244600000003	0.21
	2.003661183	0.52
	0.822273392	0.38
	1.2840700790000001	0.61
	-4.901116547	0.45
	-4.960907754	0.47
	-0.71067991	0.28
	-4.5172682019999995	0.36
	2.8471823360000004	0.75
	0.317589553	0.3
	3.560094085	0.61
	2.315129145	0.46
	2.293346974	0.04
	1.5796365490000002	0.33
	-4.435504536	0.85
	-3.017231751	0.59
	-6.64385619	0.53
	-3.449579954	0.92
	0.17373243300000002	0.23
	0.277124822	0.93
	1.8083857719999998	0.05
	-2.815821947	0.31
	2.151228593	0.82
	0.278267188	0.94
	0.044184024	0.69
	-0.24096165600000002	0.69
	-1.12999863	0.96
	-2.9360292539999997	0.8
	-1.6772534630000002	0.77
	-0.619550468	0.84
	-0.748334559	0.05
	-1.1275843490000002	0.44
	-1.135215136	0.29
	1.167713139	0.25
	-2.974073901	0.53
	2.571823677	0.11
	-4.499086448	0.38
	3.907136447	0.02
